seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
2605,Al-Ḥajj,10,Al-Ḥajj:10,3,Bagaimana perbuatan tangan orang kafir menyebabkan hukuman?,506,129,635
2605,Al-Ḥajj,10,Al-Ḥajj:10,4,Apa yang dimaksud dengan menolak agama Allah?,506,129,635
2605,Al-Ḥajj,10,Al-Ḥajj:10,5,Bagaimana cara orang kafir menyesatkan manusia dari jalan Allah?,506,129,635
2605,Al-Ḥajj,10,Al-Ḥajj:10,6,Apakah Allah pernah menzalimi hamba-Nya dengan hukuman yang tidak adil?,506,129,635
2605,Al-Ḥajj,10,Al-Ḥajj:10,7,Kapan hukuman ini akan diberikan kepada orang kafir?,506,129,635
2606,Al-Ḥajj,11,Al-Ḥajj:11,1,Apa yang dimaksud dengan beragama di pinggiran?,608,125,733
2606,Al-Ḥajj,11,Al-Ḥajj:11,2,Mengapa seseorang bisa menjadi murtad setelah ditimpa cobaan?,608,125,733
2606,Al-Ḥajj,11,Al-Ḥajj:11,3,Bagaimana ciri-ciri orang yang beragama secara total?,608,125,733
2606,Al-Ḥajj,11,Al-Ḥajj:11,4,Apa akibat dari kerugian di akhirat yang disebutkan?,608,125,733
2606,Al-Ḥajj,11,Al-Ḥajj:11,5,Mengapa ada orang yang merasa puas hanya dengan kebajikan duniawi dari keislamannya?,608,125,733
2606,Al-Ḥajj,11,Al-Ḥajj:11,6,Siapa yang termasuk dalam kategori orang yang menyembah Allah hanya di tepi?,608,125,733
2607,Al-Ḥajj,12,Al-Ḥajj:12,1,Apa yang dimaksud dengan murtad dalam konteks ini?,527,120,647
2607,Al-Ḥajj,12,Al-Ḥajj:12,2,Mengapa orang yang murtad menyeru kepada selain Allah?,527,120,647
2607,Al-Ḥajj,12,Al-Ḥajj:12,3,Bagaimana benda atau makhluk selain Allah tidak bisa mendatangkan bencana atau manfaat?,527,120,647
2607,Al-Ḥajj,12,Al-Ḥajj:12,4,Siapa saja yang biasanya disembah selain Allah menurut tafsir ini?,527,120,647
2607,Al-Ḥajj,12,Al-Ḥajj:12,5,Apa akibat dari mengambil kekufuran dan melepaskan iman?,527,120,647
2607,Al-Ḥajj,12,Al-Ḥajj:12,6,Mengapa murtad disebut sebagai kesesatan yang jauh dari kebenaran?,527,120,647
2608,Al-Ḥajj,13,Al-Ḥajj:13,1,Apa yang dimaksud dengan sembahan yang bencananya lebih dekat daripada manfaatnya?,522,135,657
2608,Al-Ḥajj,13,Al-Ḥajj:13,2,Mengapa orang kafir dan murtad disebut menyeru kepada sembahan yang mencelakakan?,522,135,657
2608,Al-Ḥajj,13,Al-Ḥajj:13,3,Bagaimana cara memahami bahwa sembahan selain Allah adalah seburuk-buruk penolong?,522,135,657
2608,Al-Ḥajj,13,Al-Ḥajj:13,4,Siapa yang dimaksud dengan 'sejahat-jahat kawan' dalam tafsir ini?,522,135,657
2608,Al-Ḥajj,13,Al-Ḥajj:13,5,Apa akibat dari berkawan dengan sembahan yang mencelakakan?,522,135,657
2608,Al-Ḥajj,13,Al-Ḥajj:13,6,Mengapa orang-orang tersebut tidak menyadari keburukan sembahan mereka?,522,135,657
2609,Al-Ḥajj,14,Al-Ḥajj:14,1,Apa yang akan Allah berikan kepada orang beriman yang menjaga imannya?,533,147,680
2609,Al-Ḥajj,14,Al-Ḥajj:14,2,Mengapa orang kafir dan murtad diperlakukan berbeda dengan orang beriman?,533,147,680
2609,Al-Ḥajj,14,Al-Ḥajj:14,3,Bagaimana cara menjaga iman hingga akhir hayat menurut tafsir ini?,533,147,680
2609,Al-Ḥajj,14,Al-Ḥajj:14,4,Apa maksud dari 'mengerjakan kebajikan dengan ikhlas'?,533,147,680
2609,Al-Ḥajj,14,Al-Ḥajj:14,5,Siapa yang dimaksud dengan hamba-hamba Allah dalam konteks ini?,533,147,680
2609,Al-Ḥajj,14,Al-Ḥajj:14,6,Kenapa surga digambarkan dengan sungai-sungai yang mengalir di bawahnya?,533,147,680
2609,Al-Ḥajj,14,Al-Ḥajj:14,7,Bagaimana keadilan Allah diterapkan dalam perlakuan terhadap hamba-Nya?,533,147,680
2610,Al-Ḥajj,15,Al-Ḥajj:15,1,Apa sikap orang murtad dan hukuman bagi mereka menurut ayat ini?,629,132,761
2610,Al-Ḥajj,15,Al-Ḥajj:15,2,Mengapa Allah mempersilakan orang kafir menghentikan pertolongan-Nya?,629,132,761
2610,Al-Ḥajj,15,Al-Ḥajj:15,3,Bagaimana Allah menolong Nabi Muhammad dalam perkembangan Islam?,629,132,761
2610,Al-Ḥajj,15,Al-Ḥajj:15,4,Apa maksud perintah 'merentangkan tali ke langit' dalam konteks ini?,629,132,761
2610,Al-Ḥajj,15,Al-Ḥajj:15,5,Siapa yang dimaksud dengan orang beriman dan balasan apa yang mereka dapat?,629,132,761
2610,Al-Ḥajj,15,Al-Ḥajj:15,6,Bagaimana pesatnya perkembangan Islam dijelaskan dalam tafsir ini?,629,132,761
2611,Al-Ḥajj,16,Al-Ḥajj:16,1,Apa yang diturunkan Allah kepada Nabi Muhammad?,534,114,648
2611,Al-Ḥajj,16,Al-Ḥajj:16,2,Mengapa orang-orang kafir tidak menyukai Al-Qur'an?,534,114,648
2611,Al-Ḥajj,16,Al-Ḥajj:16,3,Bagaimana ciri-ciri ayat Al-Qur'an menurut tafsir ini?,534,114,648
2611,Al-Ḥajj,16,Al-Ḥajj:16,4,Siapa yang akan mendapat petunjuk melalui Al-Qur'an?,534,114,648
2611,Al-Ḥajj,16,Al-Ḥajj:16,5,Bagaimana cara Allah memberikan petunjuk kepada manusia?,534,114,648
2611,Al-Ḥajj,16,Al-Ḥajj:16,6,Apa yang membuat seseorang mudah memahami Al-Qur'an?,534,114,648
2612,Al-Ḥajj,17,Al-Ḥajj:17,1,Apa perbedaan nasib orang beriman dan tidak beriman di akhirat menurut tafsir ini?,569,146,715
2612,Al-Ḥajj,17,Al-Ḥajj:17,2,Mengapa di dunia perbedaan agama kadang tidak terlihat pengaruhnya terhadap keberhasilan hidup?,569,146,715
2612,Al-Ḥajj,17,Al-Ḥajj:17,3,Siapa saja kelompok yang disebutkan memiliki nasib berbeda di akhirat?,569,146,715
2612,Al-Ḥajj,17,Al-Ḥajj:17,4,Bagaimana Allah memutuskan nasib manusia pada hari Kiamat?,569,146,715
2612,Al-Ḥajj,17,Al-Ḥajj:17,5,Kapan keputusan akhir tentang nasib manusia diberikan?,569,146,715
2612,Al-Ḥajj,17,Al-Ḥajj:17,6,Apa yang terjadi pada orang yang mendapat rida Allah di akhirat?,569,146,715
2612,Al-Ḥajj,17,Al-Ḥajj:17,7,Mengapa orang musyrik dan lainnya mendapat murka Allah?,569,146,715
2613,Al-Ḥajj,18,Al-Ḥajj:18,1,Apa saja contoh makhluk di langit dan bumi yang bersujud kepada Allah?,654,127,781
2613,Al-Ḥajj,18,Al-Ḥajj:18,2,Mengapa manusia bisa lebih hina dari binatang menurut tafsir ini?,654,127,781
2613,Al-Ḥajj,18,Al-Ḥajj:18,3,Bagaimana hukum alam ciptaan Allah mempengaruhi kehidupan di bumi?,654,127,781
2613,Al-Ḥajj,18,Al-Ḥajj:18,4,Siapa yang pantas mendapatkan azab Allah di dunia dan akhirat?,654,127,781
2613,Al-Ḥajj,18,Al-Ḥajj:18,5,Mengapa hanya Allah yang dapat memuliakan atau menghinakan manusia?,654,127,781
2613,Al-Ḥajj,18,Al-Ḥajj:18,6,Apa perbedaan antara manusia yang mematuhi hukum Allah dan yang menolaknya?,654,127,781
2614,Al-Ḥajj,19,Al-Ḥajj:19,1,Apa saja enam golongan manusia yang disebutkan dalam ayat tersebut?,581,131,712
2614,Al-Ḥajj,19,Al-Ḥajj:19,2,Mengapa keenam golongan itu dikelompokkan menjadi dua kategori utama?,581,131,712
2614,Al-Ḥajj,19,Al-Ḥajj:19,3,Bagaimana nasib orang kafir di akhirat menurut penjelasan ini?,581,131,712
2614,Al-Ḥajj,19,Al-Ḥajj:19,4,Siapa yang dimaksud dengan orang musyrik dalam konteks ini?,581,131,712
2614,Al-Ḥajj,19,Al-Ḥajj:19,5,Apa yang menyebabkan pertengkaran antara mukmin dan kafir?,581,131,712
2614,Al-Ḥajj,19,Al-Ḥajj:19,6,Bagaimana bentuk siksaan bagi orang kafir di neraka?,581,131,712
2614,Al-Ḥajj,19,Al-Ḥajj:19,7,Mengapa pakaian dari api neraka diberikan kepada orang kafir?,581,131,712
2615,Al-Ḥajj,20,Al-Ḥajj:20,1,Apa yang terjadi pada orang kafir saat air mendidih disiramkan ke kepala mereka?,514,107,621
2615,Al-Ḥajj,20,Al-Ḥajj:20,2,Bagaimana proses hancurnya perut dan kulit mereka?,514,107,621
2615,Al-Ḥajj,20,Al-Ḥajj:20,3,Mengapa Allah memperbarui kulit mereka yang hancur?,514,107,621
2615,Al-Ḥajj,20,Al-Ḥajj:20,4,Bagaimana cara mereka terus merasakan azab Allah?,514,107,621
2615,Al-Ḥajj,20,Al-Ḥajj:20,5,Apa fungsi cambuk besi dalam azab tersebut?,514,107,621
2615,Al-Ḥajj,20,Al-Ḥajj:20,6,Siapa yang mengalami azab ini?,514,107,621
2615,Al-Ḥajj,20,Al-Ḥajj:20,7,Kapan azab ini terjadi?,514,107,621
2616,Al-Ḥajj,21,Al-Ḥajj:21,1,Apa yang terjadi pada orang kafir saat disiram air mendidih?,514,89,603
2616,Al-Ḥajj,21,Al-Ḥajj:21,2,Mengapa kulit mereka diperbarui setelah hancur?,514,89,603
2616,Al-Ḥajj,21,Al-Ḥajj:21,3,Bagaimana cara cambuk besi menghukum mereka?,514,89,603
2616,Al-Ḥajj,21,Al-Ḥajj:21,4,Siapa yang memberikan azab tersebut?,514,89,603
2616,Al-Ḥajj,21,Al-Ḥajj:21,5,Kapan azab ini terjadi?,514,89,603
2616,Al-Ḥajj,21,Al-Ḥajj:21,6,Apa tujuan dari azab yang berulang-ulang?,514,89,603
2617,Al-Ḥajj,22,Al-Ḥajj:22,1,Apa yang terjadi ketika penghuni neraka berusaha keluar?,539,126,665
2617,Al-Ḥajj,22,Al-Ḥajj:22,2,Mengapa penghuni neraka dikembalikan lagi ke dalamnya?,539,126,665
2617,Al-Ḥajj,22,Al-Ḥajj:22,3,Bagaimana kondisi siksaan yang dialami di neraka?,539,126,665
2617,Al-Ḥajj,22,Al-Ḥajj:22,4,Siapa yang mengatakan 'Rasakanlah azab yang membakar ini' kepada mereka?,539,126,665
2617,Al-Ḥajj,22,Al-Ḥajj:22,5,Apa penyebab azab neraka menurut tafsir ini?,539,126,665
2617,Al-Ḥajj,22,Al-Ḥajj:22,6,Apakah ada kemungkinan keluar dari neraka setelah masuk?,539,126,665
2617,Al-Ḥajj,22,Al-Ḥajj:22,7,Kapan peringatan tentang azab neraka ini disampaikan?,539,126,665
2618,Al-Ḥajj,23,Al-Ḥajj:23,1,Apa perbedaan nasib orang beriman dan orang kafir di akhirat menurut teks ini?,572,143,715
2618,Al-Ḥajj,23,Al-Ḥajj:23,2,Mengapa orang beriman dimasukkan ke dalam surga?,572,143,715
2618,Al-Ḥajj,23,Al-Ḥajj:23,3,Bagaimana gambaran kenikmatan di surga yang disebutkan?,572,143,715
2618,Al-Ḥajj,23,Al-Ḥajj:23,4,Apa yang dimaksud dengan 'kebajikan yang bermanfaat' dalam teks?,572,143,715
2618,Al-Ḥajj,23,Al-Ḥajj:23,5,Kenapa perjum-paan dengan Allah disebut sebagai kenikmatan tertinggi?,572,143,715
2618,Al-Ḥajj,23,Al-Ḥajj:23,6,Siapa yang akan mendapatkan perhiasan gelang emas dan mutiara di surga?,572,143,715
2618,Al-Ḥajj,23,Al-Ḥajj:23,7,Bagaimana pakaian penghuni surga digambarkan?,572,143,715
2619,Al-Ḥajj,24,Al-Ḥajj:24,1,Apa yang dimaksud dengan ucapan yang baik dan santun dalam tafsir ini?,502,135,637
2619,Al-Ḥajj,24,Al-Ḥajj:24,2,Mengapa penghuni surga diberi petunjuk kepada jalan Allah yang Maha Terpuji?,502,135,637
2619,Al-Ḥajj,24,Al-Ḥajj:24,3,Bagaimana cara berakhlak mulia dan berhati bersih di dunia?,502,135,637
2619,Al-Ḥajj,24,Al-Ḥajj:24,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,502,135,637
2619,Al-Ḥajj,24,Al-Ḥajj:24,5,Kapan penghuni surga bisa berjumpa dan melihat Allah?,502,135,637
2619,Al-Ḥajj,24,Al-Ḥajj:24,6,Apa hubungan antara akhlak di dunia dengan petunjuk di akhirat?,502,135,637
2620,Al-Ḥajj,25,Al-Ḥajj:25,1,Siapa yang disebut sebagai orang kafir Mekah dalam tafsir ini?,608,124,732
2620,Al-Ḥajj,25,Al-Ḥajj:25,2,Apa yang dilakukan orang-orang kafir tersebut sehingga mendapat peringatan keras?,608,124,732
2620,Al-Ḥajj,25,Al-Ḥajj:25,3,Mengapa Masjidilharam disebut terbuka untuk semua manusia?,608,124,732
2620,Al-Ḥajj,25,Al-Ḥajj:25,4,Apa saja contoh kejahatan yang disebutkan akan mendapat siksa pedih?,608,124,732
2620,Al-Ḥajj,25,Al-Ḥajj:25,5,Bagaimana bentuk siksa yang dijanjikan bagi pelaku kejahatan di Masjidilharam?,608,124,732
2620,Al-Ḥajj,25,Al-Ḥajj:25,6,Kapan siksa tersebut akan dirasakan oleh pelaku kejahatan?,608,124,732
2621,Al-Ḥajj,26,Al-Ḥajj:26,1,Siapa yang membangun fondasi Kakbah bersama Nabi Ibrahim?,590,112,702
2621,Al-Ḥajj,26,Al-Ḥajj:26,2,Mengapa Allah melarang mempersekutukan-Nya dalam tafsir ini?,590,112,702
2621,Al-Ḥajj,26,Al-Ḥajj:26,3,Apa yang harus disucikan dari Kakbah menurut perintah Allah?,590,112,702
2621,Al-Ḥajj,26,Al-Ḥajj:26,4,Untuk siapa Kakbah diperuntukkan berdasarkan tafsir tersebut?,590,112,702
2621,Al-Ḥajj,26,Al-Ḥajj:26,5,Bagaimana cara mendekatkan diri dan menyucikan jiwa di Kakbah?,590,112,702
2621,Al-Ḥajj,26,Al-Ḥajj:26,6,Kapan Nabi Ibrahim diperintahkan untuk menyucikan rumah Allah?,590,112,702
2622,Al-Ḥajj,27,Al-Ḥajj:27,1,Siapa yang diperintahkan untuk menyeru manusia menunaikan haji?,569,114,683
2622,Al-Ḥajj,27,Al-Ḥajj:27,2,Mengapa manusia datang menunaikan haji dengan berbagai cara perjalanan?,569,114,683
2622,Al-Ḥajj,27,Al-Ḥajj:27,3,Apa yang dilakukan Ibrahim sebelum menyeru manusia untuk haji?,569,114,683
2622,Al-Ḥajj,27,Al-Ḥajj:27,4,Bagaimana kondisi unta atau kuda yang digunakan untuk perjalanan haji?,569,114,683
2622,Al-Ḥajj,27,Al-Ḥajj:27,5,Dari mana saja manusia datang untuk menunaikan ibadah haji?,569,114,683
2622,Al-Ḥajj,27,Al-Ḥajj:27,6,Apa tujuan manusia datang ke Baitullah menurut tafsir ini?,569,114,683
2623,Al-Ḥajj,28,Al-Ḥajj:28,1,Apa keuntungan dunia dan akhirat yang didapat kaum muslim dengan menunaikan ibadah haji?,623,158,781
2623,Al-Ḥajj,28,Al-Ḥajj:28,2,Mengapa ibadah haji dapat menguatkan perasaan bersaudara di antara umat muslim?,623,158,781
2623,Al-Ḥajj,28,Al-Ḥajj:28,3,Kapan umat muslim menyebut nama Allah dalam rangkaian manasik haji?,623,158,781
2623,Al-Ḥajj,28,Al-Ḥajj:28,4,Apa yang dimaksud dengan hari Tasyriq dalam ibadah haji?,623,158,781
2623,Al-Ḥajj,28,Al-Ḥajj:28,5,Bagaimana cara bersyukur atas rezeki hewan ternak saat berkurban?,623,158,781
2623,Al-Ḥajj,28,Al-Ḥajj:28,6,Mengapa sebagian daging kurban harus diberikan kepada orang yang sengsara dan fakir?,623,158,781
2623,Al-Ḥajj,28,Al-Ḥajj:28,7,Siapa yang dimaksud dengan kaum duafa dalam konteks ibadah haji?,623,158,781
2624,Al-Ḥajj,29,Al-Ḥajj:29,1,Apa yang dimaksud dengan tahalul awal dan tahalul kedua dalam ibadah haji?,548,138,686
2624,Al-Ḥajj,29,Al-Ḥajj:29,2,Mengapa para jamaah haji harus bermalam di Muzdalifah setelah wukuf?,548,138,686
2624,Al-Ḥajj,29,Al-Ḥajj:29,3,Bagaimana urutan kegiatan setelah melontar jumrah dalam ibadah haji?,548,138,686
2624,Al-Ḥajj,29,Al-Ḥajj:29,4,Kapan tawaf ifadah dilakukan dalam rangkaian ibadah haji?,548,138,686
2624,Al-Ḥajj,29,Al-Ḥajj:29,5,Apa yang harus dilakukan jika seorang jamaah haji bernazar?,548,138,686
2624,Al-Ḥajj,29,Al-Ḥajj:29,6,Mengapa Baitullah disebut sebagai rumah tua yang dibangun sejak zaman Adam?,548,138,686
2625,Al-Ḥajj,30,Al-Ḥajj:30,1,Apa yang diperintahkan Allah kepada kaum muslimin dalam teks ini?,654,141,795
2625,Al-Ḥajj,30,Al-Ḥajj:30,2,Mengapa mengagungkan apa yang terhormat di sisi Allah lebih baik bagi tamu Allah?,654,141,795
2625,Al-Ḥajj,30,Al-Ḥajj:30,3,Bagaimana cara mengagungkan apa yang terhormat di sisi Allah saat haji?,654,141,795
2625,Al-Ḥajj,30,Al-Ḥajj:30,4,Hewan ternak apa saja yang dihalalkan menurut teks ini?,654,141,795
2625,Al-Ḥajj,30,Al-Ḥajj:30,5,Mengapa kita harus menjauhi penyembahan berhala dan perkataan dusta?,654,141,795
2625,Al-Ḥajj,30,Al-Ḥajj:30,6,Kapan larangan perkataan dusta terutama harus dihindari?,654,141,795
2625,Al-Ḥajj,30,Al-Ḥajj:30,7,Apa hubungan antara kesucian tauhid dan menjauhi berhala?,654,141,795
2626,Al-Ḥajj,31,Al-Ḥajj:31,1,Apa landasan utama yang harus dimiliki saat menunaikan ibadah haji?,578,149,727
2626,Al-Ḥajj,31,Al-Ḥajj:31,2,Mengapa niat ikhlas sangat penting dalam ibadah haji?,578,149,727
2626,Al-Ḥajj,31,Al-Ḥajj:31,3,Bagaimana akibatnya jika seseorang mempersekutukan Allah selama haji?,578,149,727
2626,Al-Ḥajj,31,Al-Ḥajj:31,4,Apa maksud dari perumpamaan 'jatuh dari langit' dalam tafsir ini?,578,149,727
2626,Al-Ḥajj,31,Al-Ḥajj:31,5,Kapan seseorang bisa terputus dari tali Allah menurut penjelasan ini?,578,149,727
2626,Al-Ḥajj,31,Al-Ḥajj:31,6,Mengapa ibadah haji tidak diterima jika ada kesyirikan?,578,149,727
2626,Al-Ḥajj,31,Al-Ḥajj:31,7,Bagaimana cara menjaga keikhlasan agar haji diterima Allah?,578,149,727
2627,Al-Ḥajj,32,Al-Ḥajj:32,1,Apa makna tauhid dalam ibadah haji?,533,124,657
2627,Al-Ḥajj,32,Al-Ḥajj:32,2,Mengapa hati yang bersih penting saat menunaikan haji?,533,124,657
2627,Al-Ḥajj,32,Al-Ḥajj:32,3,Bagaimana cara mengagungkan syiar-syiar Allah dalam haji?,533,124,657
2627,Al-Ḥajj,32,Al-Ḥajj:32,4,Apa hubungan antara ketakwaan dan pelaksanaan haji?,533,124,657
2627,Al-Ḥajj,32,Al-Ḥajj:32,5,Mengapa haji harus dilakukan semata-mata untuk keridaan Allah?,533,124,657
2627,Al-Ḥajj,32,Al-Ḥajj:32,6,Apa yang dimaksud dengan menyempurnakan manasik haji?,533,124,657
2627,Al-Ḥajj,32,Al-Ḥajj:32,7,Bagaimana haji bisa timbul dari ketakwaan hati?,533,124,657
2628,Al-Ḥajj,33,Al-Ḥajj:33,1,Apa itu hewan hadyu dalam ibadah haji?,565,115,680
2628,Al-Ḥajj,33,Al-Ḥajj:33,2,Kapan waktu penyembelihan hewan hadyu harus dilakukan?,565,115,680
2628,Al-Ḥajj,33,Al-Ḥajj:33,3,Di mana tempat penyembelihan hewan hadyu yang benar?,565,115,680
2628,Al-Ḥajj,33,Al-Ḥajj:33,4,Mengapa hewan hadyu disembelih dalam ibadah haji?,565,115,680
2628,Al-Ḥajj,33,Al-Ḥajj:33,5,Apa manfaat dari hewan hadyu sebelum disembelih?,565,115,680
2628,Al-Ḥajj,33,Al-Ḥajj:33,6,Bagaimana jika seseorang meninggalkan pekerjaan wajib haji?,565,115,680
2628,Al-Ḥajj,33,Al-Ḥajj:33,7,Siapa yang wajib menyembelih hewan hadyu?,565,115,680
2629,Al-Ḥajj,34,Al-Ḥajj:34,1,Apa tujuan dari penyembelihan hewan kurban bagi umat-umat terdahulu?,590,112,702
2629,Al-Ḥajj,34,Al-Ḥajj:34,2,Mengapa kita harus menyebut nama Allah saat menyembelih hewan kurban?,590,112,702
2629,Al-Ḥajj,34,Al-Ḥajj:34,3,Bagaimana cara memantapkan keyakinan bahwa Tuhan itu Maha Esa?,590,112,702
2629,Al-Ḥajj,34,Al-Ḥajj:34,4,Siapa yang dimaksud dengan orang-orang yang tunduk patuh kepada Allah?,590,112,702
2629,Al-Ḥajj,34,Al-Ḥajj:34,5,Apa kabar gembira yang disampaikan kepada orang-orang yang tunduk patuh?,590,112,702
2630,Al-Ḥajj,35,Al-Ḥajj:35,1,Apa ciri-ciri orang yang mantap dalam ketauhidan?,540,133,673
2630,Al-Ḥajj,35,Al-Ḥajj:35,2,Mengapa hati orang beriman bergetar saat disebut nama Allah?,540,133,673
2630,Al-Ḥajj,35,Al-Ḥajj:35,3,Bagaimana cara bersabar ketika menghadapi ujian yang berat?,540,133,673
2630,Al-Ḥajj,35,Al-Ḥajj:35,4,Apa perbedaan salat wajib dan sunah dalam pelaksanaannya?,540,133,673
2630,Al-Ḥajj,35,Al-Ḥajj:35,5,"Kapan sebaiknya menginfakkan rezeki, di waktu lapang atau sulit?",540,133,673
2630,Al-Ḥajj,35,Al-Ḥajj:35,6,Siapa yang dimaksud dengan orang-orang yang menginfakkan sebagian rezekinya?,540,133,673
2630,Al-Ḥajj,35,Al-Ḥajj:35,7,Bagaimana menjaga kekhusyukan dalam salat sehari-hari?,540,133,673
2631,Al-Ḥajj,36,Al-Ḥajj:36,1,Apa manfaat unta yang digemukkan dan diberi kalung dalam ibadah haji?,696,138,834
2631,Al-Ḥajj,36,Al-Ḥajj:36,2,Mengapa unta disembelih dalam keadaan berdiri saat berkurban?,696,138,834
2631,Al-Ḥajj,36,Al-Ḥajj:36,3,Bagaimana cara menyembelih unta sesuai dengan tuntunan yang disebutkan?,696,138,834
2631,Al-Ḥajj,36,Al-Ḥajj:36,4,Siapa saja yang berhak menerima daging kurban unta?,696,138,834
2631,Al-Ḥajj,36,Al-Ḥajj:36,5,Kapan kita boleh makan daging kurban unta setelah penyembelihan?,696,138,834
2631,Al-Ḥajj,36,Al-Ḥajj:36,6,Mengapa unta ditundukkan oleh Allah untuk manusia?,696,138,834
2631,Al-Ḥajj,36,Al-Ḥajj:36,7,Apa yang dimaksud dengan 'syiar agama Allah' dalam konteks unta kurban?,696,138,834
2632,Al-Ḥajj,37,Al-Ḥajj:37,1,Apa yang sebenarnya sampai kepada Allah dari ibadah kurban?,656,127,783
2632,Al-Ḥajj,37,Al-Ḥajj:37,2,Mengapa daging dan darah hewan kurban tidak sampai kepada Allah?,656,127,783
2632,Al-Ḥajj,37,Al-Ḥajj:37,3,Bagaimana cara mengagungkan Allah saat menyembelih hewan kurban?,656,127,783
2632,Al-Ḥajj,37,Al-Ḥajj:37,4,Siapa yang disebut orang-orang berbuat baik dalam konteks berkurban?,656,127,783
2632,Al-Ḥajj,37,Al-Ḥajj:37,5,Apa tujuan utama dari ibadah kurban menurut tafsir ini?,656,127,783
2632,Al-Ḥajj,37,Al-Ḥajj:37,6,Mengapa hewan kurban disebut ditundukkan untuk manusia?,656,127,783
2632,Al-Ḥajj,37,Al-Ḥajj:37,7,Bagaimana sikap yang ditunjukkan dalam berkurban agar diterima Allah?,656,127,783
2633,Al-Ḥajj,38,Al-Ḥajj:38,1,Apa yang dilakukan orang kafir Mekah terhadap penyebaran Islam?,556,112,668
2633,Al-Ḥajj,38,Al-Ḥajj:38,2,Bagaimana Allah membela orang beriman menurut tafsir ini?,556,112,668
2633,Al-Ḥajj,38,Al-Ḥajj:38,3,Mengapa Allah tidak menyukai orang beriman yang berkhianat?,556,112,668
2633,Al-Ḥajj,38,Al-Ḥajj:38,4,Siapa yang dimaksud dengan orang-orang yang kufur atas nikmat-Nya?,556,112,668
2633,Al-Ḥajj,38,Al-Ḥajj:38,5,Bagaimana seharusnya sikap orang beriman menghadapi cobaan dari orang kafir?,556,112,668
2634,Al-Ḥajj,39,Al-Ḥajj:39,1,Apa yang dilakukan Allah untuk membela orang beriman selama di Mekah?,571,119,690
2634,Al-Ḥajj,39,Al-Ḥajj:39,2,Mengapa umat Islam diizinkan berperang setelah hijrah ke Madinah?,571,119,690
2634,Al-Ḥajj,39,Al-Ḥajj:39,3,Bagaimana Allah menolong umat Islam dalam Perang Badar?,571,119,690
2634,Al-Ḥajj,39,Al-Ḥajj:39,4,Siapa yang dizalimi selama di Mekah menurut teks ini?,571,119,690
2634,Al-Ḥajj,39,Al-Ḥajj:39,5,Kapan umat Islam diizinkan untuk membela diri dengan berperang?,571,119,690
2634,Al-Ḥajj,39,Al-Ḥajj:39,6,Apa alasan orang-orang kafir Mekah memusuhi umat Islam?,571,119,690
2635,Al-Ḥajj,40,Al-Ḥajj:40,1,Siapa yang diizinkan untuk berperang menurut teks tersebut?,669,135,804
2635,Al-Ḥajj,40,Al-Ḥajj:40,2,Mengapa orang-orang beriman diusir dari kampung halamannya?,669,135,804
2635,Al-Ḥajj,40,Al-Ḥajj:40,3,Apa yang terjadi jika Allah tidak menolong orang-orang beriman dalam membela diri?,669,135,804
2635,Al-Ḥajj,40,Al-Ḥajj:40,4,Bagaimana cara Allah menolong agama-Nya?,669,135,804
2635,Al-Ḥajj,40,Al-Ḥajj:40,5,Apa tujuan diizinkannya berperang bagi orang-orang beriman?,669,135,804
2635,Al-Ḥajj,40,Al-Ḥajj:40,6,"Mengapa biara-biara, gereja, dan masjid bisa terancam roboh?",669,135,804
2635,Al-Ḥajj,40,Al-Ḥajj:40,7,Siapa yang disebut Mahakuat dan Mahaperkasa dalam teks ini?,669,135,804
2636,Al-Ḥajj,41,Al-Ḥajj:41,1,Apa yang dilakukan para sahabat Nabi jika diberi kedudukan sebagai pemimpin?,603,161,764
2636,Al-Ḥajj,41,Al-Ḥajj:41,2,Mengapa para sahabat Nabi diusir dari kampung halamannya?,603,161,764
2636,Al-Ḥajj,41,Al-Ḥajj:41,3,"Bagaimana cara mereka mengelola zakat, infak, dan sedekah?",603,161,764
2636,Al-Ḥajj,41,Al-Ḥajj:41,4,Siapa yang akan diajak untuk melaksanakan salat berjamaah di masjid?,603,161,764
2636,Al-Ḥajj,41,Al-Ḥajj:41,5,Mengapa penting untuk menyuruh berbuat makruf dan mencegah mungkar?,603,161,764
2636,Al-Ḥajj,41,Al-Ḥajj:41,6,Apa hubungan antara kekuasaan dan kesejahteraan umat menurut teks ini?,603,161,764
2636,Al-Ḥajj,41,Al-Ḥajj:41,7,Bagaimana nasib manusia di akhirat dikaitkan dengan urusan di dunia?,603,161,764
2637,Al-Ḥajj,42,Al-Ḥajj:42,1,Siapa yang dimaksud dengan orang-orang musyrik yang kaya dan berkuasa di Mekah dalam tafsir ini?,536,142,678
2637,Al-Ḥajj,42,Al-Ḥajj:42,2,"Mengapa kaum sebelum mereka seperti kaum Nuh, 'Ad, dan Samud juga mendustakan ajaran para nabi?",536,142,678
2637,Al-Ḥajj,42,Al-Ḥajj:42,3,Bagaimana sikap kaum Ibrahim dan kaum Lut terhadap ajaran yang dibawa oleh para nabi?,536,142,678
